MCCS Score
0.99997795
0.9048485
0.99997735
0.999998
1.0
0.99991834
0.9999993
0.9999033
0.9863933
0.99999964
1.0
0.99997246
0.99999774
1.0
0.99999964
0.99999976
0.9999999
0.9999653
0.9999999
0.9999989
0.82507104
0.99996185
1.0
0.9999993
0.9999999
0.68244314
0.94273883
1.0
0.99833953
0.9999989
1.0
0.9999776
0.9999999
0.99999344
0.9999989
0.9999999
0.9999999
1.0
0.99999726
0.9999989
0.99999976
0.99999726
1.0
0.9965024
0.9999995
0.9999987
0.9999999
0.9997242
0.9999981
0.9996693
1.0
0.99661356
0.9999958
1.0
0.9991009
0.99999964
0.99999976
1.0
0.99999726
0.9999993
0.99999964
0.99997807
0.99999416
0.99999976
0.7796738
0.99999714
1.0
0.9999987
0.99999964
1.0
0.9999995
0.9999995
0.9999999
0.9998734
0.9999999
0.9968976
0.9999999
0.99999976
0.57410085
0.9991698
0.9999995
0.99999845
0.9999925
1.0
0.9998092
1.0
1.0
1.0
0.99999595
0.99999964
0.672522
0.9902227
0.9994661
0.9999999
0.99999976
0.9974685
0.50472605
1.0
0.9999995
0.99992704
1.0
0.99999976
1.0
0.9999999
0.9999815
1.0
0.9950954
1.0
1.0
1.0
0.9999989
0.9999989
1.0
0.9999987
0.99999976
1.0
0.99997354
0.9999534
0.99999166
0.999559
0.9999999
0.99999905
0.9999999
0.9999999
1.0
0.99998796
0.999997
0.9999995
0.99999964
1.0
0.9999988
0.9988741
1.0
0.9999995
0.9999999
0.9999995
0.81441516
0.9999999
0.9999982
0.99994886
0.9999994
0.9999999
1.0
0.9999995
0.80734605
0.9999988
1.0
1.0
0.99999917
1.0
0.99999976
0.9999863
1.0
0.9999999
0.99999964
0.99236166
0.99752766
0.999997
0.9999498
1.0
0.99999964
0.99999523
0.99466264
0.9999943
0.9999951
0.99999976
0.99999595
1.0
1.0
0.99998116
0.9999999
0.9999999
0.999985
1.0
1.0
1.0
0.99999964
1.0
0.9999999
0.9999999
0.99999976
1.0
0.99997365
1.0
0.9999999
0.97867227
0.99999964
1.0
0.9999999
1.0
0.9999999
1.0
0.9981652
1.0
1.0
0.99999976
0.99999964
1.0
1.0
0.9999999
0.9995396
1.0
0.9999999
0.9999987
0.9999988
0.9999318
0.9999931
0.9932549
1.0
0.99999917
0.99999976
0.9999999
1.0
0.9999981
0.9999999
1.0
1.0
0.99999845
0.9999912
0.9975454
0.9999982
