Epoch,Train Loss,Train Accuracy,Val Loss,Val Accuracy
1,0.7729153469204902,75.26785714285714,0.26103504685064155,90.89285714285714
2,0.24707831743040254,92.09821428571429,0.2599836012555493,92.32142857142857
3,0.1593272923225803,94.77678571428571,0.17831068884374368,94.28571428571429
4,0.11081325810269586,96.5625,0.15161080924897558,95.35714285714286
5,0.08827064402534493,97.00892857142857,0.2062327381896062,94.46428571428571
6,0.05388008483756234,98.25892857142857,0.30501917470246553,94.46428571428571
7,0.04067288014058639,99.10714285714286,0.26675691891513353,94.46428571428571
8,0.047071480055611965,98.66071428571429,0.30723896237840465,93.92857142857143
9,0.021262897936061825,99.33035714285714,0.23984463135194448,95.17857142857143
10,0.013183586537148325,99.46428571428571,0.44568514107312596,92.5
11,0.025176810002423215,99.33035714285714,0.27008817265676854,94.82142857142857
12,0.0013187664727800958,100.0,0.24826354774591486,95.53571428571429
13,0.0016237088528084445,99.95535714285714,0.22999221283640103,95.53571428571429
14,0.0008807768695013302,99.95535714285714,0.21446503493300245,96.07142857142857
15,0.0002631116893918975,100.0,0.2530582517334147,95.89285714285714
16,0.0008209917544361035,100.0,0.2402248023922261,96.25
17,0.000614886538083478,99.95535714285714,0.2693745292280154,95.71428571428571
18,0.00021392404772606303,100.0,0.2056296534461176,96.60714285714286
19,0.00070524963880741,99.95535714285714,0.22220927113974337,95.71428571428571
20,0.00019013989412672216,100.0,0.22824170485708034,96.07142857142857
21,0.00013683100823982385,100.0,0.23169864396246945,96.07142857142857
22,0.000822719416432197,99.95535714285714,0.2353347639849138,96.78571428571429
23,0.00012060487327809304,100.0,0.2327375497916364,96.42857142857143
24,0.000393879070013879,100.0,0.2708798533019742,95.35714285714286
25,0.0003570484865252053,100.0,0.2680025823845224,95.53571428571429
26,0.0003568066359970804,100.0,0.2211401072878895,96.07142857142857
27,0.00021444576964313455,100.0,0.2589422703278817,95.89285714285714
28,0.0014188386476299845,99.95535714285714,0.23867606936902222,95.89285714285714
29,0.000344607621351705,100.0,0.25448389784004477,95.17857142857143
30,0.0001482833767145816,100.0,0.27329234064382035,95.89285714285714
31,0.0004772470525446287,100.0,0.246140376896114,95.89285714285714
32,0.000902105106199867,99.95535714285714,0.2897536471335924,95.71428571428571
33,0.00018851651005076877,100.0,0.2443568547890512,96.07142857142857
34,0.00041512366500942984,100.0,0.27371206923716174,95.89285714285714
35,0.000741171795246893,99.95535714285714,0.20731028588852496,96.25
36,0.0005342448316290367,99.95535714285714,0.22239448686337304,96.25
37,0.00031748299357527035,100.0,0.19914099119462966,96.07142857142857
38,0.00025857824751450865,100.0,0.26738245308277125,95.71428571428571
39,0.00015214661465766507,100.0,0.26286852835599145,95.53571428571429
40,0.0006158200372900475,99.95535714285714,0.29508259613774296,95.35714285714286
41,0.0001278854913120345,100.0,0.2230134685970471,96.25
42,0.0001035103872660719,100.0,0.24708491569941138,95.17857142857143
43,8.60351558133386e-05,100.0,0.2272339916059233,95.71428571428571
44,0.0012981236191762946,99.95535714285714,0.2464825680962248,96.07142857142857
45,0.0008198150502266799,99.95535714285714,0.2530576133891979,96.07142857142857
46,0.00010342027330157829,100.0,0.23560341568372678,95.71428571428571
