MCCS Score
0.3492316
0.21015708
0.23330215
0.29056123
0.2584851
0.26193315
0.3058599
0.27426735
0.19681363
0.23315321
0.20402637
0.20712453
0.20610267
0.28901523
0.19387406
0.17660218
0.26590946
0.2833585
0.32348192
0.2308635
0.32424754
0.22998708
0.22759324
0.28558263
0.2952065
0.3093234
0.24109386
0.4565046
0.39746895
0.26732808
0.2734734
0.32107913
0.21608602
0.41895416
0.22225663
0.2281507
0.25731662
0.31628507
0.28652027
0.18643011
0.31983235
0.26493806
0.23086101
0.37299314
0.24726169
0.31176016
0.26518658
0.34156027
0.23214588
0.23838621
0.18397506
0.310775
0.23616949
0.41261896
0.2495524
0.19154283
0.20834367
0.2554865
0.23208219
0.38564467
0.25933027
0.20824467
0.21827307
0.3947053
0.19007994
0.2260317
0.18952392
0.19615409
0.301506
0.24118732
0.36868614
0.22239414
0.28289345
0.23760279
0.2389852
0.28749296
0.25986686
0.41289106
0.25575835
0.33466402
0.19896187
0.36779985
0.31417698
0.2549726
0.19163916
0.25168365
0.30538672
0.22567257
0.47417423
0.21366973
0.22362873
0.2066003
0.23666233
0.24789661
0.289658
0.34185907
0.27002412
0.26475954
0.25727645
0.21459348
0.22078778
0.3586224
0.23437834
0.30941835
0.3036476
0.22748479
0.22421768
0.2909652
0.3417696
0.21916358
0.29708228
0.31725842
0.25887802
0.3431956
0.25091654
0.23175044
0.19046868
0.24288
0.21355505
0.19169219
0.2452172
0.28600574
0.35668653
0.21215627
0.24229045
0.32347852
0.2788188
0.2140418
0.23790802
0.2969167
0.23000456
0.20602493
0.29713836
0.31648588
0.36226788
0.24037658
0.16320613
0.34222353
0.32972822
0.3134716
0.25757632
0.28066653
0.26173687
0.2872077
0.37977397
0.45039377
0.21391913
0.24413808
0.27372885
0.1798925
0.26746517
0.237755
0.30861133
0.35237184
0.2126727
0.26709488
0.24699281
0.24563733
0.24762678
0.21844426
0.20554909
0.26166221
0.32505396
0.24657303
0.25857633
0.3361895
0.23913124
0.20275213
0.21415745
0.29806134
0.3370397
0.30302823
0.23560911
0.28859264
0.2851943
0.36241704
0.31669256
0.19941244
0.20456782
0.2843899
0.30559698
0.33937964
0.32286507
0.2574203
0.271364
0.18262629
0.27327546
0.24053809
0.2146287
0.23305948
0.24003239
0.23356915
0.27500725
0.22711651
0.29465005
0.51314807
0.28370473
0.31405652
0.28603292
0.23197968
0.28683057
0.33064145
0.3033074
0.2959937
0.26139304
0.35287085
0.26572964
0.2063548
0.22975883
0.19445632
0.2508865
0.22425857
