MCCS Score
0.8410227
0.39118782
0.65171754
0.69780475
0.8464032
0.561678
0.30015767
0.31198466
0.8641794
0.62718076
0.3429742
0.5253227
0.6181564
0.44116405
0.8722483
0.68353266
0.5572259
0.65299666
0.3980769
0.49856997
0.59112185
0.4959104
0.34333557
0.855475
0.9325782
0.40390214
0.43276232
0.29611364
0.8453403
0.6867933
0.7270074
0.9270284
0.5736827
0.7587194
0.38781646
0.6910579
0.4090089
0.598425
0.83797127
0.44880092
0.9183348
0.5143102
0.6320451
0.2865923
0.4744596
0.36945322
0.89435774
0.88346016
0.36952046
0.6453242
0.4202823
0.31348255
0.3054095
0.5241695
0.45653477
0.85304517
0.40885496
0.41446045
0.478456
0.7153921
0.52167815
0.74596065
0.75942576
0.9121881
0.68499374
0.42079648
0.34482524
0.5163217
0.4381578
0.6504477
0.69270915
0.5665865
0.6680864
0.72020763
0.26904434
0.7732794
0.54615295
0.5819925
0.4558285
0.35947496
0.3975676
0.66745126
0.6514079
0.9070017
0.3016719
0.6513384
0.32596004
0.24202184
0.47801092
0.5363359
0.89256936
0.7532537
0.39486104
0.5702804
0.5358657
0.2986644
0.68213314
0.6135402
0.89188224
0.45127177
0.4745675
0.5832818
0.6421655
0.6106438
0.80023503
0.6019894
0.68994737
0.23526822
0.22478244
0.6300384
0.7228033
0.6872813
0.8561049
0.6029746
0.6131004
0.46398127
0.6581462
0.31069207
0.5546703
0.9182484
0.46070147
0.6028885
0.2969299
0.5014437
0.35591272
0.4783129
0.50221217
0.7150489
0.59057105
0.330507
0.33402827
0.48806623
0.8695281
0.8430575
0.38360527
0.6941475
0.734816
0.31206173
0.59290105
0.5623419
0.23908833
0.56827325
0.56730026
0.4914493
0.71275514
0.35906795
0.809805
0.3913742
0.49050593
0.29938093
0.7411686
0.5025677
0.32564932
0.47238946
0.46162215
0.87571937
0.47964382
0.38008183
0.42193154
0.32801002
0.38090852
0.88682246
0.48096794
0.588456
0.7736261
0.6042041
0.5527331
0.54857117
0.8207688
0.44584778
0.57470804
0.668301
0.5601117
0.3210761
0.7160065
0.5216377
0.81906277
0.81920654
0.4110232
0.41740665
0.2911035
0.6814551
0.32662088
0.69277287
0.30357805
0.7363792
0.5781672
0.39504883
0.49099717
0.5306257
0.34788176
0.37398028
0.2442296
0.4444162
0.31012502
0.5126872
0.66602194
0.28693283
0.42884284
0.5667521
0.6788981
0.7791565
0.37733927
0.8400028
0.7687678
0.57384926
0.5701895
0.7620548
0.2920404
0.33350942
0.30559215
0.76085424
0.53126264
0.8590593
0.3003695
0.916827
0.794739
0.83111835
0.3883646
0.6686085
0.46334288
0.24939822
0.2884305
0.52806544
0.8945158
0.49420965
0.48603386
0.65333337
0.6520854
0.52363914
0.66903585
0.69145346
0.40341634
0.4264195
0.61898905
0.4820111
0.48395205
0.6536743
0.39900973
0.65039104
0.528473
0.40417093
0.6872727
0.5002631
0.875883
0.53680587
0.58919835
0.30697054
0.4392699
0.7961587
0.6854326
0.42020753
0.33638752
0.29987323
0.8592355
0.5053565
0.44750956
0.7405045
0.46246937
0.46126014
0.37025216
0.35906664
0.8872894
0.35741782
0.73865175
0.717198
0.79470223
0.4491283
0.53476554
0.6194179
0.5966205
0.7900193
0.85800743
0.34656096
0.7438628
0.90669197
0.67524374
0.71832937
0.38220498
0.34342283
0.3079517
0.75995535
0.8228118
0.55963993
0.6090736
0.58128995
0.72080535
0.7893453
0.28961056
0.7143385
0.7381532
0.2957223
0.41254336
0.5140143
0.6056174
0.502453
0.86999047
0.62692636
0.4918638
0.53429544
0.47018766
0.25868636
0.8539281
0.7216669
0.2741287
0.91567826
0.27611643
0.39650518
0.34502685
0.58033484
0.702
0.7000117
0.42904952
0.50708306
0.460833
0.79754466
0.60650945
0.7956623
0.36491388
0.7856009
0.54470664
0.7453881
0.3412665
0.6215132
0.4244265
0.7225799
0.33134285
0.69689643
0.33060503
0.46695855
0.53889835
0.36016238
0.40915832
0.83600634
0.63098645
0.84104246
0.7269194
0.7556689
0.5052294
0.7731303
0.43883348
0.7153829
0.37904066
0.82296133
0.4879487
0.41940972
