Epoch,Train Loss,Train Accuracy,Val Loss,Val Accuracy
1,0.1958833227732352,90.78726968174205,1.1450099178722926,67.63392857142857
2,0.17856023966201715,92.2389726409827,1.2308554989950997,67.85714285714286
3,0.19485997122579388,92.18313791178113,1.0906230892453874,70.98214285714286
4,0.16167274942355497,92.29480737018426,1.0583383185522897,70.98214285714286
5,0.15223479284239666,92.57398101619206,0.9369355035679681,73.21428571428571
6,0.1405752383039466,92.96482412060301,1.2070473666701997,68.75
7,0.1799385501737041,91.90396426577331,1.162610650062561,71.20535714285714
8,0.17350829938160522,92.51814628699051,1.1262899530785424,70.98214285714286
9,0.16568645675267493,92.01563372417644,1.3003052877528327,69.41964285714286
10,0.12376745051837393,93.69067560022334,1.1890396858964647,69.41964285714286
11,0.10741147881240717,94.30485762144053,1.0771646201610565,71.65178571428571
12,0.10696082289463707,94.24902289223897,1.0968438599790846,71.65178571428571
13,0.09514258412777313,94.69570072585148,1.0594486487763268,71.20535714285714
14,0.09296167658508889,94.47236180904522,1.0565035194158554,72.76785714285714
15,0.09616997578580465,94.3606923506421,1.0657534045832497,71.875
16,0.0956603059146021,95.19821328866556,1.037117866533143,71.875
17,0.09549222415911832,94.47236180904522,1.0914497077465057,72.54464285714286
18,0.09760825214574911,94.63986599664992,1.1539231496197837,70.53571428571429
19,0.09286379642851118,94.86320491345617,1.0687720413718904,71.65178571428571
20,0.10221684187750466,94.91903964265774,1.0756605970008033,72.54464285714286
21,0.09534070990048349,94.69570072585148,1.1202959822756904,71.20535714285714
22,0.09502243455166795,94.63986599664992,1.0772577141012465,72.32142857142857
23,0.09611616903982524,95.14237855946399,1.0440126657485962,72.54464285714286
24,0.09894588869065046,94.1931881630374,1.0889088809490204,73.88392857142857
25,0.09647295604060803,93.63484087102178,1.0256317470754897,72.99107142857143
26,0.09548159575621996,94.30485762144053,1.0668219455650874,71.875
27,0.09162638286527779,94.75153545505304,1.0656985597951072,72.32142857142857
28,0.09528984555176326,94.69570072585148,1.0905857384204865,72.99107142857143
29,0.09622412055198636,94.80737018425461,1.0951466794524873,70.3125
30,0.0908600485750607,95.19821328866556,1.0817727829728807,71.65178571428571
31,0.08841754675709776,95.19821328866556,1.0448218605348043,72.32142857142857
32,0.09458509094214865,94.13735343383584,1.1186656164271491,72.54464285714286
33,0.0911564966331103,94.63986599664992,1.0451649108103342,73.66071428571429
34,0.09728264570834913,94.63986599664992,1.09419627061912,71.65178571428571
35,0.0909061951928639,94.52819653824679,1.0464922125850404,72.32142857142857
36,0.0940549929426717,94.24902289223897,1.0504292100667953,72.32142857142857
37,0.08924236022202033,95.03070910106086,1.0714049424443925,71.875
38,0.09144908362733466,94.58403126744835,1.064589838896479,72.76785714285714
39,0.08894366482439052,94.9748743718593,1.032441115805081,73.4375
40,0.0907859919742415,94.91903964265774,1.088565971170153,71.875
41,0.09192295974519636,94.91903964265774,1.0834627917834692,71.875
42,0.09797853813506663,93.9140145170296,1.0781921574047633,73.4375
43,0.10155674677142608,94.3606923506421,1.1036520940916879,73.4375
44,0.09828175487928092,94.52819653824679,1.0738809640918459,71.20535714285714
45,0.09753159556670912,94.63986599664992,1.1792493973459517,69.64285714285714
46,0.0934775120113045,94.58403126744835,1.0641594167266573,70.75892857142857
47,0.09052479103307373,94.58403126744835,1.1522693463734217,71.65178571428571
48,0.09542447569713529,94.08151870463428,1.043715198125158,72.99107142857143
49,0.09349230113106646,94.69570072585148,1.0688393115997314,72.09821428571429
50,0.08986539654766343,94.80737018425461,1.0590837257249015,71.875
51,0.0944908680726907,94.3606923506421,1.1328345728772027,71.65178571428571
52,0.09177594452298113,95.19821328866556,1.1027332097291946,72.54464285714286
53,0.09363212675920554,94.58403126744835,1.0645323949200767,71.875
54,0.09688781461279307,94.86320491345617,1.0678246808903558,71.65178571428571
55,0.09058942692354321,95.4215522054718,1.026897213288716,72.99107142857143
56,0.10067361180803605,94.24902289223897,1.1142355842249734,71.65178571428571
57,0.09313978196587414,94.63986599664992,1.1245243081024714,70.98214285714286
58,0.0945545083543818,94.86320491345617,1.086723919425692,72.09821428571429
59,0.09078104740806989,94.75153545505304,1.089599507195609,70.98214285714286
60,0.09619960117353392,94.69570072585148,1.0428283789328165,72.76785714285714
61,0.09522732225845434,94.69570072585148,1.0965264695031303,72.09821428571429
62,0.09318054706922599,94.41652707984366,1.0258230098656245,73.66071428571429
63,0.09872537292540073,93.9140145170296,1.066741509096963,72.09821428571429
64,0.09205960099851447,94.47236180904522,1.0899664844785417,72.09821428571429
65,0.09501388221646526,94.30485762144053,1.069106325507164,70.53571428571429
66,0.09328812008191432,94.63986599664992,1.1030180156230927,71.65178571428571
67,0.0958031086650278,94.08151870463428,1.0825682537896293,72.54464285714286
68,0.10064859126993854,93.9140145170296,1.1266497011695589,71.42857142857143
69,0.09675984679987389,93.96984924623115,1.0546502598694392,72.32142857142857
70,0.09386615744525832,94.9748743718593,1.0641935425145286,71.875
71,0.09612365434544959,94.1931881630374,1.068609126976558,73.21428571428571
72,0.08911976268115852,95.14237855946399,1.1164224807705199,72.76785714285714
73,0.08841823982740087,95.47738693467336,1.1088666447571345,73.21428571428571
74,0.09072292532904871,94.69570072585148,1.0806215213877814,70.98214285714286
75,0.09148930749922458,94.9748743718593,1.0966853989022118,71.65178571428571
76,0.09789716355901744,94.08151870463428,1.071797490119934,70.3125
77,0.09192793028030012,94.91903964265774,1.1135964202029365,71.20535714285714
78,0.09044201632163354,95.08654383026243,1.058575689792633,72.99107142857143
79,0.09525416285863944,94.63986599664992,1.0439698419400625,72.09821428571429
80,0.09141188450822872,95.03070910106086,1.0486710220575333,72.32142857142857
81,0.10485665778729267,94.24902289223897,1.0554385951587133,71.875
82,0.09271414411653366,94.69570072585148,1.058812956724848,72.09821428571429
83,0.09678447715538953,94.3606923506421,1.0776082170861108,72.09821428571429
84,0.09106549775294427,94.75153545505304,1.0809040580477034,71.875
85,0.09686598045352314,94.1931881630374,1.0990090306316103,70.3125
86,0.0902809650038502,94.69570072585148,1.0316761306353979,72.54464285714286
87,0.09344200723405395,94.80737018425461,1.0311188570090704,71.65178571428571
88,0.09352863965822118,95.03070910106086,1.0484656478677477,72.99107142857143
89,0.09290891847506698,94.86320491345617,1.0568795949220657,72.99107142857143
90,0.08851400606467255,95.25404801786712,1.0577243715524673,71.42857142857143
91,0.09856840981436628,94.30485762144053,1.0918071419000626,71.65178571428571
92,0.09376202638460589,94.1931881630374,1.027450938309942,73.21428571428571
93,0.09441893990151584,94.52819653824679,1.0969630501099996,71.875
94,0.09326292820540923,94.24902289223897,1.0465734877756663,72.32142857142857
95,0.09677388668725533,94.58403126744835,1.1019246258905955,71.875
96,0.09883304033012662,93.52317141261865,1.090992550764765,71.65178571428571
97,0.09237980566519712,95.08654383026243,1.1121026980025428,71.42857142857143
98,0.09435898907083486,95.08654383026243,1.0729848870209284,72.32142857142857
99,0.09936389549901443,94.47236180904522,1.0801933663231986,71.65178571428571
100,0.09923320636153221,94.08151870463428,1.0965890075479234,72.32142857142857
